USAF,YR--MODAHRMN,TEMP,MAX,MIN,Celsius
28450,201705010000,31.00,,,-2
28450,201705010020,30.00,,,-4
28450,201705010050,30.00,,,-4
28450,201705010100,31.00,,,-2
28450,201705010120,30.00,,,-4
28450,201705010150,30.00,,,-4
28450,201705010200,31.00,,,-2
28450,201705010220,30.00,,,-4
28450,201705010250,30.00,,,-4
28450,201705010300,31.00,,,-2
28450,201705010320,30.00,,,-4
28450,201705010350,30.00,,,-4
28450,201705010400,31.00,,,-2
28450,201705010420,30.00,,,-4
28450,201705010450,30.00,,,-4
28450,201705010500,31.00,,,-2
28450,201705010520,30.00,,,-4
28450,201705010550,30.00,,,-4
28450,201705010600,31.00,34.00,31.00,-2
28450,201705010620,30.00,,,-4
28450,201705010650,30.00,,,-4
28450,201705010700,30.00,,,-4
28450,201705010720,30.00,,,-4
28450,201705010750,32.00,,,0
28450,201705010800,32.00,,,0
28450,201705010820,32.00,,,0
28450,201705010850,34.00,,,4
28450,201705010900,34.00,,,4
28450,201705010920,34.00,,,4
28450,201705010950,36.00,,,7
28450,201705011000,37.00,,,9
28450,201705011020,36.00,,,7
28450,201705011050,37.00,,,9
28450,201705011100,37.00,,,9
28450,201705011120,37.00,,,9
28450,201705011150,39.00,,,13
28450,201705011200,40.00,,,14
28450,201705011220,39.00,,,13
28450,201705011250,39.00,,,13
28450,201705011300,41.00,,,16
28450,201705011320,39.00,,,13
28450,201705011350,41.00,,,16
28450,201705011400,41.00,,,16
28450,201705011420,41.00,,,16
28450,201705011450,41.00,,,16
28450,201705011500,42.00,,,18
28450,201705011520,43.00,,,20
28450,201705011550,43.00,,,20
28450,201705011600,44.00,,,22
28450,201705011620,43.00,,,20
28450,201705011650,43.00,,,20
28450,201705011700,43.00,,,20
28450,201705011720,43.00,,,20
28450,201705011750,43.00,,,20
28450,201705011800,42.00,44.00,30.00,18
28450,201705011820,41.00,,,16
28450,201705011850,41.00,,,16
28450,201705011900,40.00,,,14
28450,201705011920,39.00,,,13
28450,201705011950,39.00,,,13
28450,201705012000,38.00,,,11
28450,201705012020,39.00,,,13
28450,201705012050,37.00,,,9
28450,201705012100,38.00,,,11
28450,201705012120,37.00,,,9
28450,201705012150,37.00,,,9
28450,201705012200,37.00,,,9
28450,201705012220,37.00,,,9
28450,201705012250,36.00,,,7
28450,201705012300,36.00,,,7
28450,201705012320,36.00,,,7
28450,201705012350,36.00,,,7
28450,201705020000,36.00,,,7
28450,201705020020,36.00,,,7
28450,201705020050,36.00,,,7
28450,201705020100,36.00,,,7
28450,201705020120,36.00,,,7
28450,201705020150,36.00,,,7
28450,201705020200,36.00,,,7
28450,201705020220,36.00,,,7
28450,201705020250,37.00,,,9
28450,201705020300,37.00,,,9
28450,201705020320,37.00,,,9
28450,201705020350,37.00,,,9
28450,201705020400,38.00,,,11
28450,201705020420,37.00,,,9
28450,201705020450,39.00,,,13
28450,201705020500,39.00,,,13
28450,201705020520,39.00,,,13
28450,201705020550,39.00,,,13
28450,201705020600,41.00,42.00,35.00,16
28450,201705020620,39.00,,,13
28450,201705020650,41.00,,,16
28450,201705020700,41.00,,,16
28450,201705020720,41.00,,,16
28450,201705020750,41.00,,,16
28450,201705020800,43.00,,,20
28450,201705020820,41.00,,,16
28450,201705020850,41.00,,,16
28450,201705020900,43.00,,,20
28450,201705020920,43.00,,,20
28450,201705020950,43.00,,,20
28450,201705021000,45.00,,,23
28450,201705021020,43.00,,,20
28450,201705021050,41.00,,,16
28450,201705021100,42.00,,,18
28450,201705021120,43.00,,,20
28450,201705021150,43.00,,,20
28450,201705021200,44.00,,,22
28450,201705021220,39.00,,,13
28450,201705021250,37.00,,,9
28450,201705021300,39.00,,,13
28450,201705021320,41.00,,,16
28450,201705021350,39.00,,,13
28450,201705021400,40.00,,,14
28450,201705021420,39.00,,,13
28450,201705021450,39.00,,,13
28450,201705021500,40.00,,,14
28450,201705021520,39.00,,,13
28450,201705021550,39.00,,,13
28450,201705021600,38.00,,,11
28450,201705021620,37.00,,,9
28450,201705021650,37.00,,,9
28450,201705021700,38.00,,,11
28450,201705021720,37.00,,,9
28450,201705021750,36.00,,,7
28450,201705021800,37.00,45.00,36.00,9
28450,201705021820,36.00,,,7
28450,201705021850,36.00,,,7
28450,201705021900,36.00,,,7
28450,201705021920,36.00,,,7
28450,201705021950,36.00,,,7
28450,201705022000,36.00,,,7
28450,201705022020,36.00,,,7
28450,201705022050,34.00,,,4
28450,201705022100,35.00,,,5
28450,201705022120,34.00,,,4
28450,201705022150,34.00,,,4
28450,201705022200,34.00,,,4
28450,201705022220,34.00,,,4
28450,201705022250,34.00,,,4
28450,201705022300,33.00,,,2
28450,201705022320,34.00,,,4
28450,201705022350,34.00,,,4
28450,201705030000,34.00,,,4
28450,201705030020,36.00,,,7
28450,201705030050,36.00,,,7
28450,201705030100,35.00,,,5
28450,201705030120,36.00,,,7
28450,201705030150,36.00,,,7
28450,201705030200,35.00,,,5
28450,201705030220,36.00,,,7
28450,201705030250,36.00,,,7
28450,201705030300,36.00,,,7
28450,201705030320,36.00,,,7
28450,201705030400,36.00,,,7
28450,201705030420,36.00,,,7
28450,201705030450,36.00,,,7
28450,201705030500,36.00,,,7
28450,201705030520,36.00,,,7
28450,201705030550,36.00,,,7
28450,201705030600,37.00,37.00,33.00,9
28450,201705030620,37.00,,,9
28450,201705030650,37.00,,,9
28450,201705030700,37.00,,,9
28450,201705030720,37.00,,,9
28450,201705030750,37.00,,,9
28450,201705030800,38.00,,,11
28450,201705030820,37.00,,,9
28450,201705030850,37.00,,,9
28450,201705030900,39.00,,,13
28450,201705030920,39.00,,,13
28450,201705030950,37.00,,,9
28450,201705031000,38.00,,,11
28450,201705031020,37.00,,,9
28450,201705031050,37.00,,,9
28450,201705031100,38.00,,,11
28450,201705031120,37.00,,,9
28450,201705031150,37.00,,,9
28450,201705031200,37.00,,,9
28450,201705031220,37.00,,,9
28450,201705031250,37.00,,,9
28450,201705031300,38.00,,,11
28450,201705031320,37.00,,,9
28450,201705031350,37.00,,,9
28450,201705031400,38.00,,,11
28450,201705031420,37.00,,,9
28450,201705031450,37.00,,,9
28450,201705031500,38.00,,,11
28450,201705031520,37.00,,,9
28450,201705031550,37.00,,,9
28450,201705031600,38.00,,,11
28450,201705031620,37.00,,,9
28450,201705031650,37.00,,,9
28450,201705031700,37.00,,,9
28450,201705031720,37.00,,,9
28450,201705031750,36.00,,,7
28450,201705031800,37.00,39.00,37.00,9
28450,201705031820,36.00,,,7
28450,201705031850,36.00,,,7
28450,201705031900,35.00,,,5
28450,201705031920,34.00,,,4
28450,201705031950,34.00,,,4
28450,201705032000,34.00,,,4
28450,201705032020,32.00,,,0
28450,201705032050,32.00,,,0
28450,201705032100,32.00,,,0
28450,201705032120,32.00,,,0
28450,201705032150,32.00,,,0
28450,201705032200,32.00,,,0
28450,201705032220,32.00,,,0
28450,201705032250,30.00,,,-4
28450,201705032300,31.00,,,-2
28450,201705032320,30.00,,,-4
28450,201705032350,30.00,,,-4
28450,201705040000,30.00,,,-4
28450,201705040020,30.00,,,-4
28450,201705040050,30.00,,,-4
28450,201705040100,31.00,,,-2
28450,201705040120,30.00,,,-4
28450,201705040150,30.00,,,-4
28450,201705040200,31.00,,,-2
28450,201705040220,30.00,,,-4
28450,201705040250,30.00,,,-4
28450,201705040300,30.00,,,-4
28450,201705040320,30.00,,,-4
28450,201705040350,30.00,,,-4
28450,201705040400,31.00,,,-2
28450,201705040420,30.00,,,-4
28450,201705040450,30.00,,,-4
28450,201705040500,32.00,,,0
28450,201705040520,32.00,,,0
28450,201705040550,34.00,,,4
28450,201705040600,35.00,37.00,30.00,5
28450,201705040620,36.00,,,7
28450,201705040650,37.00,,,9
28450,201705040700,40.00,,,14
28450,201705040720,37.00,,,9
28450,201705040750,39.00,,,13
28450,201705040800,41.00,,,16
28450,201705040820,41.00,,,16
28450,201705040850,41.00,,,16
28450,201705040900,44.00,,,22
28450,201705040920,43.00,,,20
28450,201705040950,43.00,,,20
28450,201705041000,46.00,,,25
28450,201705041020,43.00,,,20
28450,201705041051,45.00,,,23
28450,201705041100,46.00,,,25
28450,201705041120,45.00,,,23
28450,201705041150,45.00,,,23
28450,201705041200,47.00,,,27
28450,201705041220,45.00,,,23
28450,201705041250,45.00,,,23
28450,201705041300,47.00,,,27
28450,201705041320,46.00,,,25
28450,201705041350,46.00,,,25
28450,201705041400,47.00,,,27
28450,201705041420,46.00,,,25
28450,201705041450,46.00,,,25
28450,201705041500,48.00,,,29
28450,201705041520,46.00,,,25
28450,201705041550,46.00,,,25
28450,201705041600,47.00,,,27
28450,201705041620,45.00,,,23
28450,201705041650,45.00,,,23
28450,201705041700,46.00,,,25
28450,201705041720,43.00,,,20
28450,201705041750,41.00,,,16
28450,201705041800,43.00,48.00,35.00,20
28450,201705041820,43.00,,,20
28450,201705041850,43.00,,,20
28450,201705041900,43.00,,,20
28450,201705041920,43.00,,,20
28450,201705041950,41.00,,,16
28450,201705042000,42.00,,,18
28450,201705042020,41.00,,,16
28450,201705042050,43.00,,,20
28450,201705042100,42.00,,,18
28450,201705042120,41.00,,,16
28450,201705042150,41.00,,,16
28450,201705042200,42.00,,,18
28450,201705042220,41.00,,,16
28450,201705042250,41.00,,,16
28450,201705042300,41.00,,,16
28450,201705042320,41.00,,,16
28450,201705042350,41.00,,,16
28450,201705050000,40.00,,,14
28450,201705050020,41.00,,,16
28450,201705050050,39.00,,,13
28450,201705050100,40.00,,,14
28450,201705050120,39.00,,,13
28450,201705050150,39.00,,,13
28450,201705050200,40.00,,,14
28450,201705050220,39.00,,,13
28450,201705050250,39.00,,,13
28450,201705050300,40.00,,,14
28450,201705050320,41.00,,,16
28450,201705050350,41.00,,,16
28450,201705050400,42.00,,,18
28450,201705050420,43.00,,,20
28450,201705050450,45.00,,,23
28450,201705050500,46.00,,,25
28450,201705050520,46.00,,,25
28450,201705050550,46.00,,,25
28450,201705050600,48.00,48.00,39.00,29
28450,201705050620,46.00,,,25
28450,201705050650,48.00,,,29
28450,201705050700,49.00,,,31
28450,201705050720,48.00,,,29
28450,201705050750,50.00,,,32
28450,201705050800,51.00,,,34
28450,201705050820,50.00,,,32
28450,201705050850,50.00,,,32
28450,201705050900,52.00,,,36
28450,201705050920,50.00,,,32
28450,201705050950,50.00,,,32
28450,201705051000,52.00,,,36
28450,201705051020,50.00,,,32
28450,201705051050,52.00,,,36
28450,201705051100,53.00,,,38
28450,201705051120,52.00,,,36
28450,201705051150,52.00,,,36
28450,201705051200,53.00,,,38
28450,201705051220,52.00,,,36
28450,201705051250,52.00,,,36
28450,201705051300,54.00,,,40
28450,201705051320,52.00,,,36
28450,201705051350,52.00,,,36
28450,201705051400,53.00,,,38
28450,201705051420,52.00,,,36
28450,201705051450,50.00,,,32
28450,201705051500,51.00,,,34
28450,201705051520,48.00,,,29
28450,201705051550,48.00,,,29
28450,201705051600,48.00,,,29
28450,201705051620,45.00,,,23
28450,201705051650,45.00,,,23
28450,201705051700,44.00,,,22
28450,201705051720,43.00,,,20
28450,201705051750,41.00,,,16
28450,201705051800,41.00,54.00,41.00,16
28450,201705051820,39.00,,,13
28450,201705051850,39.00,,,13
28450,201705051900,39.00,,,13
28450,201705051920,39.00,,,13
28450,201705051950,37.00,,,9
28450,201705052000,38.00,,,11
28450,201705052020,37.00,,,9
28450,201705052050,37.00,,,9
28450,201705052100,37.00,,,9
28450,201705052120,36.00,,,7
28450,201705052150,36.00,,,7
28450,201705052200,37.00,,,9
28450,201705052220,36.00,,,7
28450,201705052250,36.00,,,7
28450,201705052300,35.00,,,5
28450,201705052320,34.00,,,4
28450,201705052350,34.00,,,4
28450,201705060000,34.00,,,4
28450,201705060020,34.00,,,4
28450,201705060050,32.00,,,0
28450,201705060100,32.00,,,0
28450,201705060120,32.00,,,0
28450,201705060150,32.00,,,0
28450,201705060200,31.00,,,-2
28450,201705060220,30.00,,,-4
28450,201705060250,30.00,,,-4
28450,201705060300,31.00,,,-2
28450,201705060320,30.00,,,-4
28450,201705060350,30.00,,,-4
28450,201705060400,31.00,,,-2
28450,201705060420,30.00,,,-4
28450,201705060450,30.00,,,-4
28450,201705060500,30.00,,,-4
28450,201705060520,30.00,,,-4
28450,201705060550,30.00,,,-4
28450,201705060600,31.00,41.00,30.00,-2
28450,201705060620,30.00,,,-4
28450,201705060650,30.00,,,-4
28450,201705060700,31.00,,,-2
28450,201705060720,30.00,,,-4
28450,201705060750,30.00,,,-4
28450,201705060800,32.00,,,0
28450,201705060820,32.00,,,0
28450,201705060850,32.00,,,0
28450,201705060900,33.00,,,2
28450,201705060920,32.00,,,0
28450,201705060950,32.00,,,0
28450,201705061000,33.00,,,2
28450,201705061020,32.00,,,0
28450,201705061050,32.00,,,0
28450,201705061100,33.00,,,2
28450,201705061120,32.00,,,0
28450,201705061150,34.00,,,4
28450,201705061200,34.00,,,4
28450,201705061220,34.00,,,4
28450,201705061250,34.00,,,4
28450,201705061300,34.00,,,4
28450,201705061320,34.00,,,4
28450,201705061350,32.00,,,0
28450,201705061400,34.00,,,4
28450,201705061420,34.00,,,4
28450,201705061450,34.00,,,4
28450,201705061500,35.00,,,5
28450,201705061520,34.00,,,4
28450,201705061550,34.00,,,4
28450,201705061600,34.00,,,4
28450,201705061620,34.00,,,4
28450,201705061650,34.00,,,4
28450,201705061700,33.00,,,2
28450,201705061720,32.00,,,0
28450,201705061750,32.00,,,0
28450,201705061800,33.00,35.00,31.00,2
28450,201705061820,32.00,,,0
28450,201705061850,32.00,,,0
28450,201705061900,32.00,,,0
28450,201705061920,30.00,,,-4
28450,201705061950,28.00,,,-7
28450,201705062000,29.00,,,-5
28450,201705062020,28.00,,,-7
28450,201705062050,27.00,,,-9
28450,201705062100,28.00,,,-7
28450,201705062120,27.00,,,-9
28450,201705062150,27.00,,,-9
28450,201705062200,28.00,,,-7
28450,201705062220,27.00,,,-9
28450,201705062250,27.00,,,-9
28450,201705062300,27.00,,,-9
28450,201705062320,27.00,,,-9
28450,201705062350,27.00,,,-9
28450,201705070000,28.00,,,-7
28450,201705070020,27.00,,,-9
28450,201705070050,27.00,,,-9
28450,201705070100,28.00,,,-7
28450,201705070120,27.00,,,-9
28450,201705070150,27.00,,,-9
28450,201705070200,28.00,,,-7
28450,201705070220,27.00,,,-9
28450,201705070250,28.00,,,-7
28450,201705070300,28.00,,,-7
28450,201705070320,28.00,,,-7
28450,201705070350,30.00,,,-4
28450,201705070400,30.00,,,-4
28450,201705070420,30.00,,,-4
28450,201705070450,30.00,,,-4
28450,201705070500,31.00,,,-2
28450,201705070520,30.00,,,-4
28450,201705070550,30.00,,,-4
28450,201705070600,31.00,33.00,27.00,-2
28450,201705070620,30.00,,,-4
28450,201705070650,30.00,,,-4
28450,201705070700,32.00,,,0
28450,201705070720,30.00,,,-4
28450,201705070750,30.00,,,-4
28450,201705070800,32.00,,,0
28450,201705070820,30.00,,,-4
28450,201705070850,34.00,,,4
28450,201705070900,33.00,,,2
28450,201705070920,32.00,,,0
28450,201705070950,32.00,,,0
28450,201705071000,31.00,,,-2
28450,201705071020,30.00,,,-4
28450,201705071050,32.00,,,0
28450,201705071100,34.00,,,4
28450,201705071120,32.00,,,0
28450,201705071150,30.00,,,-4
28450,201705071200,30.00,,,-4
28450,201705071220,30.00,,,-4
28450,201705071250,30.00,,,-4
28450,201705071300,30.00,,,-4
28450,201705071320,28.00,,,-7
28450,201705071350,32.00,,,0
28450,201705071400,33.00,,,2
28450,201705071420,32.00,,,0
28450,201705071450,30.00,,,-4
28450,201705071500,32.00,,,0
28450,201705071520,30.00,,,-4
28450,201705071550,32.00,,,0
28450,201705071600,32.00,,,0
28450,201705071620,30.00,,,-4
28450,201705071650,30.00,,,-4
28450,201705071700,31.00,,,-2
28450,201705071720,30.00,,,-4
28450,201705071750,28.00,,,-7
28450,201705071800,28.00,34.00,28.00,-7
28450,201705071820,27.00,,,-9
28450,201705071850,27.00,,,-9
28450,201705071900,28.00,,,-7
28450,201705071920,27.00,,,-9
28450,201705071950,27.00,,,-9
28450,201705072000,27.00,,,-9
28450,201705072020,27.00,,,-9
28450,201705072050,25.00,,,-13
28450,201705072100,26.00,,,-11
28450,201705072120,25.00,,,-13
28450,201705072150,23.00,,,-16
28450,201705072200,24.00,,,-14
28450,201705072220,23.00,,,-16
28450,201705072250,23.00,,,-16
28450,201705072300,23.00,,,-16
28450,201705072320,21.00,,,-20
28450,201705072350,21.00,,,-20
28450,201705080000,21.00,,,-20
28450,201705080020,21.00,,,-20
28450,201705080050,19.00,,,-23
28450,201705080100,20.00,,,-22
28450,201705080120,19.00,,,-23
28450,201705080150,19.00,,,-23
28450,201705080200,20.00,,,-22
28450,201705080220,19.00,,,-23
28450,201705080250,21.00,,,-20
28450,201705080300,21.00,,,-20
28450,201705080320,21.00,,,-20
28450,201705080350,23.00,,,-16
28450,201705080400,24.00,,,-14
28450,201705080420,23.00,,,-16
28450,201705080450,25.00,,,-13
28450,201705080500,25.00,,,-13
28450,201705080520,25.00,,,-13
28450,201705080550,27.00,,,-9
28450,201705080600,29.00,29.00,20.00,-5
28450,201705080620,28.00,,,-7
28450,201705080650,28.00,,,-7
28450,201705080700,29.00,,,-5
28450,201705080720,30.00,,,-4
28450,201705080750,30.00,,,-4
28450,201705080800,30.00,,,-4
28450,201705080820,30.00,,,-4
28450,201705080850,30.00,,,-4
28450,201705080900,32.00,,,0
28450,201705080920,30.00,,,-4
28450,201705081000,33.00,,,2
28450,201705081020,32.00,,,0
28450,201705081050,32.00,,,0
28450,201705081100,32.00,,,0
28450,201705081120,32.00,,,0
28450,201705081150,32.00,,,0
28450,201705081200,32.00,,,0
28450,201705081220,32.00,,,0
28450,201705081250,32.00,,,0
28450,201705081300,34.00,,,4
28450,201705081320,34.00,,,4
28450,201705081350,34.00,,,4
28450,201705081400,34.00,,,4
28450,201705081420,32.00,,,0
28450,201705081450,32.00,,,0
28450,201705081500,34.00,,,4
28450,201705081520,32.00,,,0
28450,201705081550,32.00,,,0
28450,201705081600,33.00,,,2
28450,201705081620,32.00,,,0
28450,201705081650,32.00,,,0
28450,201705081700,32.00,,,0
28450,201705081720,32.00,,,0
28450,201705081750,30.00,,,-4
28450,201705081800,31.00,35.00,28.00,-2
28450,201705081820,30.00,,,-4
28450,201705081850,30.00,,,-4
28450,201705081900,30.00,,,-4
28450,201705081920,30.00,,,-4
28450,201705081950,30.00,,,-4
28450,201705082000,30.00,,,-4
28450,201705082020,30.00,,,-4
28450,201705082050,30.00,,,-4
28450,201705082100,30.00,,,-4
28450,201705082120,30.00,,,-4
28450,201705082150,28.00,,,-7
28450,201705082200,29.00,,,-5
28450,201705082220,28.00,,,-7
28450,201705082250,28.00,,,-7
28450,201705082300,28.00,,,-7
28450,201705082320,28.00,,,-7
28450,201705082350,27.00,,,-9
28450,201705090000,28.00,,,-7
28450,201705090020,27.00,,,-9
28450,201705090050,28.00,,,-7
28450,201705090100,28.00,,,-7
28450,201705090120,28.00,,,-7
28450,201705090150,27.00,,,-9
28450,201705090200,28.00,,,-7
28450,201705090220,27.00,,,-9
28450,201705090250,27.00,,,-9
28450,201705090300,28.00,,,-7
28450,201705090320,27.00,,,-9
28450,201705090350,27.00,,,-9
28450,201705090400,28.00,,,-7
28450,201705090420,27.00,,,-9
28450,201705090450,27.00,,,-9
28450,201705090500,28.00,,,-7
28450,201705090520,27.00,,,-9
28450,201705090550,28.00,,,-7
28450,201705090600,30.00,31.00,27.00,-4
28450,201705090620,30.00,,,-4
28450,201705090650,32.00,,,0
28450,201705090700,32.00,,,0
28450,201705090720,32.00,,,0
28450,201705090750,32.00,,,0
28450,201705090800,34.00,,,4
28450,201705090820,32.00,,,0
28450,201705090850,32.00,,,0
28450,201705090900,34.00,,,4
28450,201705090920,34.00,,,4
28450,201705090950,34.00,,,4
28450,201705091000,35.00,,,5
28450,201705091020,34.00,,,4
28450,201705091050,34.00,,,4
28450,201705091100,35.00,,,5
28450,201705091120,34.00,,,4
28450,201705091150,36.00,,,7
28450,201705091200,37.00,,,9
28450,201705091220,36.00,,,7
28450,201705091250,34.00,,,4
28450,201705091300,35.00,,,5
28450,201705091320,36.00,,,7
28450,201705091350,36.00,,,7
28450,201705091400,33.00,,,2
28450,201705091420,34.00,,,4
28450,201705091450,34.00,,,4
28450,201705091500,34.00,,,4
28450,201705091520,36.00,,,7
28450,201705091550,30.00,,,-4
28450,201705091600,31.00,,,-2
28450,201705091620,32.00,,,0
28450,201705091650,34.00,,,4
28450,201705091700,34.00,,,4
28450,201705091750,32.00,,,0
28450,201705091800,32.00,39.00,30.00,0
28450,201705091820,32.00,,,0
28450,201705091850,32.00,,,0
28450,201705091900,31.00,,,-2
28450,201705091920,30.00,,,-4
28450,201705091950,30.00,,,-4
28450,201705092000,30.00,,,-4
28450,201705092020,28.00,,,-7
28450,201705092050,28.00,,,-7
28450,201705092100,29.00,,,-5
28450,201705092120,28.00,,,-7
28450,201705092150,27.00,,,-9
28450,201705092200,28.00,,,-7
28450,201705092220,27.00,,,-9
28450,201705092250,27.00,,,-9
28450,201705092300,28.00,,,-7
28450,201705092320,27.00,,,-9
28450,201705092350,27.00,,,-9
28450,201705100000,27.00,,,-9
28450,201705100020,27.00,,,-9
28450,201705100050,27.00,,,-9
28450,201705100100,27.00,,,-9
28450,201705100120,27.00,,,-9
28450,201705100150,28.00,,,-7
28450,201705100200,28.00,,,-7
28450,201705100220,28.00,,,-7
28450,201705100250,28.00,,,-7
28450,201705100300,29.00,,,-5
28450,201705100320,28.00,,,-7
28450,201705100350,28.00,,,-7
28450,201705100400,29.00,,,-5
28450,201705100420,28.00,,,-7
28450,201705100450,30.00,,,-4
28450,201705100500,30.00,,,-4
28450,201705100520,28.00,,,-7
28450,201705100550,30.00,,,-4
28450,201705100600,30.00,32.00,27.00,-4
28450,201705100620,30.00,,,-4
28450,201705100650,30.00,,,-4
28450,201705100700,31.00,,,-2
28450,201705100720,30.00,,,-4
28450,201705100750,30.00,,,-4
28450,201705100800,32.00,,,0
28450,201705100820,30.00,,,-4
28450,201705100850,32.00,,,0
28450,201705100900,33.00,,,2
28450,201705100920,32.00,,,0
28450,201705100950,32.00,,,0
28450,201705101000,32.00,,,0
28450,201705101020,32.00,,,0
28450,201705101050,32.00,,,0
28450,201705101100,33.00,,,2
28450,201705101120,32.00,,,0
28450,201705101150,32.00,,,0
28450,201705101200,34.00,,,4
28450,201705101250,32.00,,,0
28450,201705101300,35.00,,,5
28450,201705101320,32.00,,,0
28450,201705101350,32.00,,,0
28450,201705101400,32.00,,,0
28450,201705101420,32.00,,,0
28450,201705101450,32.00,,,0
28450,201705101500,32.00,,,0
28450,201705101520,32.00,,,0
28450,201705101550,32.00,,,0
28450,201705101600,32.00,,,0
28450,201705101620,32.00,,,0
28450,201705101650,30.00,,,-4
28450,201705101700,31.00,,,-2
28450,201705101720,30.00,,,-4
28450,201705101750,30.00,,,-4
28450,201705101800,31.00,35.00,30.00,-2
28450,201705101820,30.00,,,-4
28450,201705101850,28.00,,,-7
28450,201705101900,29.00,,,-5
28450,201705101920,28.00,,,-7
28450,201705101950,28.00,,,-7
28450,201705102000,28.00,,,-7
28450,201705102020,27.00,,,-9
28450,201705102050,27.00,,,-9
28450,201705102100,27.00,,,-9
28450,201705102120,27.00,,,-9
28450,201705102150,25.00,,,-13
28450,201705102200,26.00,,,-11
28450,201705102220,27.00,,,-9
28450,201705102250,25.00,,,-13
28450,201705102300,25.00,,,-13
28450,201705102320,25.00,,,-13
28450,201705102350,25.00,,,-13
28450,201705110000,25.00,,,-13
28450,201705110020,25.00,,,-13
28450,201705110050,25.00,,,-13
28450,201705110100,25.00,,,-13
28450,201705110120,25.00,,,-13
28450,201705110150,25.00,,,-13
28450,201705110200,25.00,,,-13
28450,201705110220,25.00,,,-13
28450,201705110250,25.00,,,-13
28450,201705110300,26.00,,,-11
28450,201705110320,25.00,,,-13
28450,201705110350,25.00,,,-13
28450,201705110400,26.00,,,-11
28450,201705110420,25.00,,,-13
28450,201705110450,25.00,,,-13
28450,201705110500,26.00,,,-11
28450,201705110520,27.00,,,-9
28450,201705110550,27.00,,,-9
28450,201705110600,27.00,31.00,25.00,-9
28450,201705110620,27.00,,,-9
28450,201705110650,28.00,,,-7
28450,201705110700,28.00,,,-7
28450,201705110720,27.00,,,-9
28450,201705110750,28.00,,,-7
28450,201705110800,29.00,,,-5
28450,201705110820,28.00,,,-7
28450,201705110850,28.00,,,-7
28450,201705110900,31.00,,,-2
28450,201705110920,30.00,,,-4
28450,201705110950,30.00,,,-4
28450,201705111000,31.00,,,-2
28450,201705111020,30.00,,,-4
28450,201705111050,30.00,,,-4
28450,201705111100,32.00,,,0
28450,201705111120,32.00,,,0
28450,201705111150,32.00,,,0
28450,201705111200,32.00,,,0
28450,201705111220,32.00,,,0
28450,201705111250,32.00,,,0
28450,201705111300,33.00,,,2
28450,201705111320,32.00,,,0
28450,201705111350,34.00,,,4
28450,201705111400,34.00,,,4
28450,201705111420,32.00,,,0
28450,201705111450,34.00,,,4
28450,201705111500,34.00,,,4
28450,201705111520,34.00,,,4
28450,201705111550,34.00,,,4
28450,201705111600,34.00,,,4
28450,201705111620,34.00,,,4
28450,201705111650,32.00,,,0
28450,201705111700,33.00,,,2
28450,201705111720,32.00,,,0
28450,201705111750,32.00,,,0
28450,201705111800,33.00,35.00,27.00,2
28450,201705111820,32.00,,,0
28450,201705111850,30.00,,,-4
28450,201705111900,32.00,,,0
28450,201705111920,30.00,,,-4
28450,201705111950,30.00,,,-4
28450,201705112000,31.00,,,-2
28450,201705112020,28.00,,,-7
28450,201705112050,28.00,,,-7
28450,201705112100,29.00,,,-5
28450,201705112120,28.00,,,-7
28450,201705112150,28.00,,,-7
28450,201705112200,28.00,,,-7
28450,201705112220,27.00,,,-9
28450,201705112250,27.00,,,-9
28450,201705112300,27.00,,,-9
28450,201705112320,25.00,,,-13
28450,201705112350,25.00,,,-13
28450,201705120000,26.00,,,-11
28450,201705120020,25.00,,,-13
28450,201705120050,25.00,,,-13
28450,201705120100,26.00,,,-11
28450,201705120120,25.00,,,-13
28450,201705120150,25.00,,,-13
28450,201705120200,26.00,,,-11
28450,201705120220,25.00,,,-13
28450,201705120250,27.00,,,-9
28450,201705120300,27.00,,,-9
28450,201705120320,27.00,,,-9
28450,201705120350,27.00,,,-9
28450,201705120400,27.00,,,-9
28450,201705120420,27.00,,,-9
28450,201705120450,28.00,,,-7
28450,201705120500,30.00,,,-4
28450,201705120520,30.00,,,-4
28450,201705120550,30.00,,,-4
28450,201705120600,29.00,33.00,26.00,-5
28450,201705120620,28.00,,,-7
28450,201705120650,30.00,,,-4
28450,201705120700,32.00,,,0
28450,201705120720,30.00,,,-4
28450,201705120750,30.00,,,-4
28450,201705120800,33.00,,,2
28450,201705120820,32.00,,,0
28450,201705120850,32.00,,,0
28450,201705120900,33.00,,,2
28450,201705120920,32.00,,,0
28450,201705120950,32.00,,,0
28450,201705121000,35.00,,,5
28450,201705121020,34.00,,,4
28450,201705121050,34.00,,,4
28450,201705121100,35.00,,,5
28450,201705121120,34.00,,,4
28450,201705121150,34.00,,,4
28450,201705121200,36.00,,,7
28450,201705121220,36.00,,,7
28450,201705121250,36.00,,,7
28450,201705121300,37.00,,,9
28450,201705121320,36.00,,,7
28450,201705121350,36.00,,,7
28450,201705121400,37.00,,,9
28450,201705121420,36.00,,,7
28450,201705121450,36.00,,,7
28450,201705121500,37.00,,,9
28450,201705121520,36.00,,,7
28450,201705121550,36.00,,,7
28450,201705121600,36.00,,,7
28450,201705121620,36.00,,,7
28450,201705121650,36.00,,,7
28450,201705121700,36.00,,,7
28450,201705121720,36.00,,,7
28450,201705121750,34.00,,,4
28450,201705121800,35.00,38.00,29.00,5
